timestamp,x,y,z
1754699663789,-1.8088,0.0409,9.8372
1754699663809,-2.9268,0.0751,9.8130
1754699663829,-2.8387,-0.0038,9.6578
1754699663849,-1.8833,-0.0651,9.9076
1754699663869,0.0765,0.0133,9.7950
1754699663889,1.6235,0.0316,9.9165
1754699663909,2.8194,0.0706,9.8278
1754699663929,2.7554,0.1008,9.8434
1754699663949,1.8643,-0.0516,9.8347
1754699663969,-0.1340,-0.0746,9.7257
1754699663989,-1.7971,-0.0928,9.7425
1754699664009,-2.7465,-0.0012,9.6768
1754699664029,-2.7484,0.0881,9.7558
1754699664049,-1.6259,0.1270,9.8002
1754699664069,0.0607,0.0353,9.7727
1754699664089,1.8784,-0.1236,9.8196
1754699664109,2.8190,0.0721,9.9025
1754699664129,2.7141,0.1237,9.7007
1754699664149,1.7445,-0.1443,9.6802
1754699664169,-0.1391,0.0116,9.8073
1754699664189,-1.6763,0.0728,9.9273
1754699664209,-2.8867,0.0364,9.6806
1754699664229,-2.9807,-0.0835,9.7770
1754699664249,-1.7501,-0.0110,9.6873
1754699664269,-0.1165,-0.1443,9.7953
1754699664289,1.8858,0.0684,9.8602
1754699664309,2.9339,-0.0429,9.7061
1754699664329,2.7667,0.0618,9.8357
1754699664349,1.7808,0.1050,9.8796
1754699664369,-0.1019,0.0330,9.9268
1754699664389,-1.7090,-0.0709,9.6827
1754699664409,-3.0017,-0.1467,9.7302
1754699664429,-2.9895,-0.0271,9.7905
1754699664449,-1.6386,-0.0773,9.9171
1754699664469,0.1296,-0.0833,9.7786
1754699664489,1.6431,0.1376,9.7051
1754699664509,2.7516,0.0731,9.8014
1754699664529,2.8940,-0.1072,9.7539
1754699664549,1.7840,-0.0882,9.8120
1754699664569,-0.0689,0.1230,9.7387
1754699664589,-1.8402,-0.0228,9.7432
1754699664609,-2.7236,-0.0348,9.8362
1754699664629,-2.7879,-0.0630,9.6539
1754699664649,-1.6143,-0.0100,9.6820
1754699664669,0.1341,-0.1355,9.7253
1754699664689,1.8294,0.0930,9.7676
1754699664709,2.7659,-0.0659,9.7513
1754699664729,2.9112,0.0697,9.7516
1754699664749,1.7265,-0.1029,9.8393
1754699664769,-0.0627,-0.1137,9.6600
1754699664789,-1.7140,-0.1111,9.9123
1754699664809,-2.8153,0.0113,9.9183
1754699664829,-2.9679,0.0197,9.9168
1754699664849,-1.7493,-0.1209,9.7920
1754699664869,-0.1437,0.1442,9.9287
1754699664889,1.7485,0.1424,9.8062
1754699664909,2.7373,0.0677,9.8761
1754699664929,2.8865,-0.1359,9.8591
1754699664949,1.6208,0.0549,9.8178
1754699664969,0.1144,-0.1044,9.7012
1754699664989,-1.6254,0.0535,9.9142
1754699665009,-2.7683,0.1222,9.8146
1754699665029,-2.7784,-0.0387,9.7417
1754699665049,-1.8936,-0.0122,9.9034
1754699665069,0.1108,-0.1271,9.7357
1754699665089,1.8655,0.0732,9.7497
1754699665109,2.7537,-0.0870,9.7700
1754699665129,2.9258,-0.1448,9.8936
1754699665149,1.8319,0.1279,9.6741
1754699665169,0.0495,0.1159,9.6661
1754699665189,-1.8480,0.0320,9.6917
1754699665209,-2.7151,-0.1067,9.6897
1754699665229,-2.8297,0.0102,9.8515
1754699665249,-1.8535,0.0418,9.7398
1754699665269,0.1353,0.1277,9.9255
1754699665289,1.8980,0.0816,9.8117
1754699665309,2.9963,0.1034,9.8678
1754699665329,2.8220,-0.1332,9.8800
1754699665349,1.8219,-0.1358,9.7146
1754699665369,0.0981,0.1150,9.8401
1754699665389,-1.6798,-0.0725,9.7811
1754699665409,-2.7165,-0.1433,9.8031
1754699665429,-2.7370,0.0411,9.7230
1754699665449,-1.8215,-0.0046,9.8075
1754699665469,-0.0760,-0.0566,9.8437
1754699665489,1.7183,-0.0017,9.8228
1754699665509,2.7656,0.0662,9.8437
1754699665529,2.9911,0.0358,9.8448
1754699665549,1.7663,0.0637,9.8501
1754699665569,-0.0528,0.0992,9.6564
1754699665589,-1.6835,0.1133,9.6851
1754699665609,-2.9324,0.0658,9.8742
1754699665629,-2.9834,-0.1480,9.7319
1754699665649,-1.6319,-0.0403,9.7832
1754699665669,0.0648,0.0262,9.9492
1754699665689,1.7090,-0.1433,9.8573
1754699665709,2.7290,0.0832,9.7261
1754699665729,2.8837,0.0057,9.8151
1754699665749,1.8318,-0.1356,9.7872
1754699665769,0.1148,-0.0813,9.8118
1754699665789,-1.8499,0.0257,9.8089
1754699665809,-2.7712,-0.0202,9.7732
1754699665829,-2.9734,0.0242,9.7344
1754699665849,-1.8837,0.0146,9.7187
1754699665869,-0.1290,-0.1096,9.7534
1754699665889,1.8648,-0.0572,9.7999
1754699665909,2.8012,-0.0220,9.9187
1754699665929,2.8423,-0.1279,9.9381
1754699665949,1.8511,0.0646,9.8412
1754699665969,0.1298,0.0843,9.6945
1754699665989,-1.7392,-0.0179,9.8302
1754699666009,-2.8574,0.1003,9.8958
1754699666029,-2.9591,0.0578,9.8581
1754699666049,-1.6501,-0.1123,9.9359
1754699666069,-0.1483,0.1092,9.8630
1754699666089,1.8959,-0.0197,9.6540
1754699666109,2.9688,-0.0465,9.7415
1754699666129,2.7316,0.1241,9.9224
1754699666149,1.8525,0.1490,9.8554
1754699666169,-0.0639,-0.0546,9.7830
1754699666189,-1.6974,0.0500,9.8557
1754699666209,-2.7314,-0.1256,9.7039
1754699666229,-2.9706,0.0002,9.7686
1754699666249,-1.6711,0.0454,9.8885
1754699666269,-0.0084,-0.0882,9.8131
1754699666289,1.7538,-0.0254,9.6838
1754699666309,2.9058,-0.0016,9.6983
1754699666329,2.9572,-0.0725,9.6876
1754699666349,1.8141,0.0204,9.7443
1754699666369,0.1067,0.0936,9.7804
1754699666389,-1.9024,-0.1469,9.7106
1754699666409,-2.9524,0.0863,9.8028
1754699666429,-2.7646,-0.0226,9.6812
1754699666449,-1.6939,-0.1477,9.8799
1754699666469,-0.0903,-0.1249,9.6571
1754699666489,1.9103,0.1245,9.6871
1754699666509,2.9102,0.0777,9.8870
1754699666529,2.8794,-0.1205,9.7563
1754699666549,1.6900,-0.1472,9.6919
1754699666569,0.0957,-0.0099,9.7142
1754699666589,-1.6773,-0.1007,9.9237
1754699666609,-2.7414,-0.1183,9.7158
1754699666629,-2.9012,0.0719,9.9343
1754699666649,-1.7382,-0.1080,9.8157
1754699666669,0.1185,0.0302,9.7492
1754699666689,1.6179,0.0988,9.7741
1754699666709,2.8467,-0.0953,9.7460
1754699666729,2.7041,0.0196,9.6790
1754699666749,1.8295,-0.0968,9.6866
1754699666769,0.1484,-0.0801,9.7781
1754699666789,-1.8803,-0.0400,9.9349
1754699666809,-2.9261,-0.0721,9.7380
1754699666829,-2.9286,0.0141,9.7954
1754699666849,-1.8309,0.0244,9.6719
1754699666869,0.0278,-0.1420,9.9015
1754699666889,1.7340,-0.0415,9.6964
1754699666909,2.8374,-0.0072,9.7273
1754699666929,2.8430,0.0326,9.6690
1754699666949,1.7642,0.1072,9.7107
1754699666969,-0.0611,0.0437,9.8686
1754699666989,-1.7661,-0.0699,9.7639
1754699667009,-2.8235,0.0925,9.7477
1754699667029,-2.8604,-0.1075,9.6743
1754699667049,-1.8855,0.0391,9.7621
1754699667069,0.1321,-0.0042,9.8379
1754699667089,1.8365,0.1419,9.6972
1754699667109,2.8293,-0.0495,9.7985
1754699667129,2.9674,-0.0150,9.6572
1754699667149,1.8637,0.0700,9.8606
1754699667169,-0.0951,-0.0217,9.8656
1754699667189,-1.8942,0.0271,9.6560
1754699667209,-2.7416,0.1391,9.8245
1754699667229,-2.8270,0.0694,9.8718
1754699667249,-1.9085,-0.0652,9.7013
1754699667269,0.1114,0.0901,9.9099
1754699667289,1.9103,0.0741,9.6886
1754699667309,2.9428,-0.1320,9.7214
1754699667329,2.7920,-0.0270,9.7291
1754699667349,1.9106,-0.0455,9.6947
1754699667369,0.0904,0.1073,9.7375
1754699667389,-1.7445,-0.0193,9.6969
1754699667409,-2.9428,0.0023,9.7309
1754699667429,-2.9830,0.0117,9.9360
1754699667449,-1.7373,-0.1447,9.8619
1754699667469,-0.0487,0.0041,9.9351
1754699667489,1.8101,-0.0389,9.9491
1754699667509,2.7599,0.0675,9.8800
1754699667529,2.8236,0.0269,9.9122
1754699667549,1.8450,-0.0838,9.7471
1754699667569,0.0151,-0.0337,9.8297
1754699667589,-1.8870,0.0334,9.6595
1754699667609,-2.8934,0.0733,9.7040
1754699667629,-2.9369,0.0184,9.8144
1754699667649,-1.7689,0.0652,9.7563
1754699667669,0.1283,0.1438,9.8210
1754699667689,1.7606,-0.0320,9.8853
1754699667709,2.9069,-0.0953,9.9056
1754699667729,2.8169,0.0739,9.9481
1754699667749,1.8379,0.0484,9.7586
1754699667769,-0.1346,-0.1150,9.8508
1754699667789,-1.7947,-0.0922,9.7340
1754699667809,-2.9326,-0.1427,9.9288
1754699667829,-2.9854,0.0933,9.6832
1754699667849,-1.8162,0.1492,9.9352
1754699667869,-0.1226,0.0936,9.8111
1754699667889,1.8902,-0.0844,9.6659
1754699667909,2.9274,-0.0467,9.9186
1754699667929,2.7577,0.0773,9.8969
1754699667949,1.7738,-0.1393,9.8341
1754699667969,0.0640,0.0896,9.7217
1754699667989,-1.8766,0.0329,9.6583
1754699668009,-2.8322,-0.1265,9.7447
1754699668029,-2.7532,0.0004,9.9197
1754699668049,-1.6637,0.0642,9.7292
1754699668069,-0.0806,0.0977,9.7904
1754699668089,1.9006,0.0546,9.7283
1754699668109,2.7450,0.1334,9.9405
1754699668129,2.9984,0.0663,9.6824
1754699668149,1.7525,0.0528,9.7324
1754699668169,0.0299,-0.0725,9.7188
1754699668189,-1.9100,-0.0613,9.7331
1754699668209,-2.8380,0.0450,9.9047
1754699668229,-2.7657,0.0847,9.8818
1754699668249,-1.6943,-0.0335,9.8987
1754699668269,-0.0716,-0.1491,9.7064
1754699668289,1.6281,-0.1431,9.8375
1754699668309,2.7893,-0.1039,9.8233
1754699668329,2.7969,-0.1362,9.9238
1754699668349,1.6261,-0.0169,9.9377
1754699668369,-0.0454,-0.0081,9.9115
1754699668389,-1.6862,-0.1051,9.7844
1754699668409,-2.7837,-0.0578,9.8079
1754699668429,-2.9520,-0.1104,9.6860
1754699668449,-1.8785,0.0967,9.7969
1754699668469,-0.0858,-0.0607,9.7791
1754699668489,1.6459,0.0979,9.9385
1754699668509,2.8962,-0.0732,9.7849
1754699668529,2.9159,-0.0237,9.6810
1754699668549,1.6292,0.0488,9.7780
1754699668569,-0.0093,-0.0510,9.8493
1754699668589,-1.6145,-0.0698,9.9037
1754699668609,-2.8695,0.0083,9.7819
1754699668629,-2.7116,-0.0658,9.9029
1754699668649,-1.8755,-0.0188,9.6945
1754699668669,-0.0054,-0.0412,9.7955
1754699668689,1.7378,-0.0359,9.8687
1754699668709,2.9994,-0.1414,9.8976
1754699668729,2.8843,-0.1054,9.7634
1754699668749,1.6148,-0.0212,9.9467
1754699668769,-0.0822,-0.1154,9.9132
1754699668789,-1.8617,0.0929,9.7895
1754699668809,-2.7050,0.0087,9.8714
1754699668829,-2.8363,-0.1469,9.7297
1754699668849,-1.8989,-0.0318,9.6767
1754699668869,0.0354,-0.0145,9.6742
1754699668889,1.7382,0.0857,9.7391
1754699668909,2.8259,-0.0610,9.8526
1754699668929,2.8254,-0.0741,9.6531
1754699668949,1.6575,-0.0284,9.7133
1754699668969,0.0867,0.0703,9.7327
1754699668989,-1.8467,-0.1028,9.8331
1754699669009,-2.7365,0.0556,9.8948
1754699669029,-2.7627,0.1096,9.6544
1754699669049,-1.6738,0.0600,9.7417
1754699669069,-0.0279,0.0954,9.7176
1754699669089,1.6812,0.0119,9.9047
1754699669109,2.9085,-0.1034,9.7636
1754699669129,2.9564,0.0383,9.9451
1754699669149,1.6936,0.1005,9.6532
1754699669169,-0.1207,0.0386,9.7734
1754699669189,-1.8383,-0.0915,9.7665
1754699669209,-2.7698,0.1328,9.8561
1754699669229,-2.9979,0.0073,9.7446
1754699669249,-1.7821,-0.0827,9.9220
1754699669269,-0.1025,0.0134,9.7094
1754699669289,1.8288,-0.1224,9.6798
1754699669309,2.8433,-0.1123,9.8798
1754699669329,2.8632,-0.0314,9.6841
1754699669349,1.7840,-0.0081,9.8243
1754699669369,-0.0072,-0.1020,9.7948
1754699669389,-1.7938,0.0585,9.7717
1754699669409,-2.8155,0.1294,9.7150
1754699669429,-2.9978,-0.0948,9.9098
1754699669449,-1.7190,0.0770,9.7684
1754699669469,0.1470,0.0893,9.8657
1754699669489,1.8878,0.1123,9.6626
1754699669509,2.9163,-0.1172,9.7951
1754699669529,2.7472,0.1453,9.6946
1754699669549,1.8256,0.1430,9.7667
1754699669569,0.1383,-0.1100,9.7038
1754699669589,-1.6443,-0.1116,9.7249
1754699669609,-3.0000,0.0188,9.7428
1754699669629,-2.8671,0.0563,9.8594
1754699669649,-1.7723,-0.0381,9.9440
1754699669669,0.1452,-0.1338,9.6594
1754699669689,1.6818,-0.1065,9.9095
1754699669709,2.7833,-0.0733,9.6694
1754699669729,2.8130,0.0590,9.7456
1754699669749,1.7105,-0.0650,9.6726
1754699669769,0.1359,0.0069,9.8421
1754699669789,-1.6541,-0.0792,9.7562
1754699669809,-2.9031,0.0308,9.9062
1754699669829,-2.7069,0.1235,9.8177
1754699669849,-1.8615,0.0607,9.6775
1754699669869,-0.1383,0.1327,9.7595
1754699669889,1.7928,0.0266,9.8456
1754699669909,2.7946,-0.1007,9.9054
1754699669929,2.7503,0.1082,9.7260
1754699669949,1.8416,0.0555,9.8332
1754699669969,-0.0612,-0.0118,9.8393
1754699669989,-1.8334,-0.1031,9.9337
1754699670009,-2.9821,0.0967,9.8624
1754699670029,-2.8021,0.1086,9.7565
1754699670049,-1.9063,0.1281,9.7859
1754699670069,-0.0641,0.0022,9.8788
1754699670089,1.7264,0.1451,9.7837
1754699670109,2.7418,-0.0290,9.7466
1754699670129,2.8313,-0.0706,9.8200
1754699670149,1.8955,0.0939,9.7162
1754699670169,-0.1285,0.0504,9.9293
1754699670189,-1.6637,0.0912,9.6773
1754699670209,-2.7037,-0.1158,9.6789
1754699670229,-2.9432,0.0802,9.9393
1754699670249,-1.7870,0.0405,9.8771
1754699670269,0.0385,-0.1074,9.7649
1754699670289,1.6416,-0.1064,9.9098
1754699670309,2.9681,0.0574,9.7279
1754699670329,2.9813,0.1387,9.8684
1754699670349,1.9115,0.0056,9.6715
1754699670369,0.0844,0.0943,9.7891
1754699670389,-1.8072,0.0593,9.6885
1754699670409,-2.9162,-0.0310,9.8256
1754699670429,-2.7220,-0.0847,9.9409
1754699670449,-1.7729,-0.0871,9.8678
1754699670469,-0.1442,0.0872,9.8780
1754699670489,1.7725,-0.0711,9.8847
1754699670509,2.8030,-0.0036,9.7830
1754699670529,2.9399,0.0415,9.8744
1754699670549,1.9098,0.0229,9.6911
1754699670569,-0.1455,-0.0563,9.6757
1754699670589,-1.6676,0.1477,9.9122
1754699670609,-2.7100,-0.0825,9.7638
1754699670629,-2.9657,0.0581,9.6797
1754699670649,-1.8170,0.0301,9.9376
1754699670669,0.0058,0.1408,9.6529
1754699670689,1.8318,0.0401,9.8275
1754699670709,2.8329,-0.0318,9.8653
1754699670729,2.7105,-0.0906,9.8240
1754699670749,1.6444,-0.0780,9.6530
1754699670769,-0.1278,0.0612,9.8032
1754699670789,-1.7801,0.0445,9.9032
1754699670809,-2.8934,-0.0530,9.9086
1754699670829,-2.9492,-0.0607,9.7458
1754699670849,-1.8118,-0.1070,9.7117
1754699670869,0.1266,-0.1267,9.9467
1754699670889,1.7014,-0.0243,9.8912
1754699670909,2.9906,-0.0290,9.7497
1754699670929,2.8495,-0.1482,9.8688
1754699670949,1.7880,-0.1133,9.7486
1754699670969,-0.0092,0.0332,9.8321
1754699670989,-1.7871,0.1413,9.9111
1754699671009,-2.7174,0.0701,9.9444
1754699671029,-2.8026,0.1165,9.7103
1754699671049,-1.7035,-0.1345,9.7365
1754699671069,-0.0849,-0.0770,9.6510
1754699671089,1.9130,0.1203,9.6965
1754699671109,2.9561,-0.1108,9.8934
1754699671129,2.7855,-0.0544,9.7622
1754699671149,1.6998,-0.1076,9.7004
1754699671169,0.0013,0.1372,9.6894
1754699671189,-1.8609,0.1410,9.6736
1754699671209,-2.8743,-0.1458,9.8010
1754699671229,-2.9518,0.0024,9.6516
1754699671249,-1.6161,0.1295,9.6843
1754699671269,0.0944,-0.1426,9.6992
1754699671289,1.8307,-0.0112,9.6890
1754699671309,2.7544,-0.1230,9.7523
1754699671329,2.7384,-0.0254,9.8842
1754699671349,1.8257,-0.0473,9.7450
1754699671369,-0.0230,0.0571,9.9270
1754699671389,-1.7371,-0.1408,9.6684
1754699671409,-2.8054,-0.0216,9.8764
1754699671429,-2.8620,0.0016,9.9179
1754699671449,-1.6680,-0.0556,9.7404
1754699671469,0.1053,-0.0014,9.7249
1754699671489,1.7595,-0.0973,9.6503
1754699671509,2.9021,-0.0561,9.7195
1754699671529,2.8656,0.0078,9.9334
1754699671549,1.6739,-0.0926,9.7493
1754699671569,-0.0793,-0.0147,9.8270
1754699671589,-1.9117,-0.1213,9.9133
1754699671609,-2.7363,0.0867,9.8775
1754699671629,-2.9412,-0.0857,9.8426
1754699671649,-1.7933,0.0260,9.7782
1754699671669,0.1329,-0.0998,9.9191
1754699671689,1.6171,-0.0241,9.9265
1754699671709,2.7045,-0.0893,9.6922
1754699671729,3.0030,0.0337,9.8552
1754699671749,1.7605,0.0165,9.9049
1754699671769,0.0352,-0.1037,9.8699
1754699671789,-1.6312,-0.0959,9.7036
1754699671809,-2.7321,0.0392,9.7910
1754699671829,-2.9906,0.1338,9.7679
1754699671849,-1.7277,0.0459,9.7248
1754699671869,-0.0087,-0.1495,9.6806
1754699671889,1.6910,0.0478,9.9320
1754699671909,2.8423,0.1072,9.8171
1754699671929,2.7977,0.1237,9.7159
1754699671949,1.6360,0.0333,9.8899
1754699671969,0.1291,-0.1061,9.7013
1754699671989,-1.6488,-0.0303,9.9044
1754699672009,-2.9366,0.0404,9.8891
1754699672029,-2.8024,-0.1453,9.7288
1754699672049,-1.9058,0.0274,9.7418
1754699672069,-0.0833,0.1459,9.8358
1754699672089,1.6948,0.0105,9.9462
1754699672109,2.8768,0.0041,9.7580
1754699672129,2.7820,-0.0322,9.7804
1754699672149,1.8931,-0.1096,9.6682
1754699672169,-0.0696,-0.1328,9.9319
1754699672189,-1.6678,-0.0824,9.9008
1754699672209,-2.9868,0.0678,9.9052
1754699672229,-2.7365,-0.0032,9.7908
1754699672249,-1.8346,-0.0027,9.7037
1754699672269,0.0255,0.0923,9.7426
1754699672289,1.8672,-0.1018,9.8385
1754699672309,2.8363,0.1078,9.7635
1754699672329,2.7313,0.0772,9.9214
1754699672349,1.7021,-0.0904,9.7954
1754699672369,-0.1212,-0.0444,9.8843
1754699672389,-1.6712,-0.0275,9.7397
1754699672409,-2.8294,-0.0790,9.8886
1754699672429,-2.9888,-0.0899,9.7571
1754699672449,-1.6405,-0.1204,9.7061
1754699672469,0.1382,0.0500,9.8746
1754699672489,1.7853,0.0580,9.8155
1754699672509,2.9655,0.0243,9.7525
1754699672529,2.7608,0.1013,9.7955
1754699672549,1.6938,0.0557,9.8729
1754699672569,0.0156,-0.0605,9.7033
1754699672589,-1.7160,-0.0439,9.8104
1754699672609,-2.8600,-0.1130,9.9074
1754699672629,-2.8122,-0.0333,9.8259
1754699672649,-1.8048,-0.0854,9.8474
1754699672669,0.0826,-0.0749,9.7916
1754699672689,1.7548,0.0732,9.8779
1754699672709,2.7330,-0.1260,9.9081
1754699672729,2.9000,-0.1036,9.8264
1754699672749,1.6864,-0.0318,9.8238
1754699672769,0.0845,-0.0722,9.7036
1754699672789,-1.8237,0.1323,9.7903
1754699672809,-2.9239,-0.0448,9.6538
1754699672829,-2.9530,-0.0869,9.7654
1754699672849,-1.8808,-0.0075,9.8519
1754699672869,0.0758,0.1153,9.7655
1754699672889,1.6621,0.0214,9.8492
1754699672909,2.9561,0.1192,9.6571
1754699672929,2.9283,0.1470,9.7777
1754699672949,1.7476,0.0911,9.9380
1754699672969,-0.0410,0.0162,9.7734
1754699672989,-1.8821,0.1408,9.7529
1754699673009,-2.7738,0.1121,9.6695
1754699673029,-2.7950,0.1077,9.7725
1754699673049,-1.8721,0.1082,9.7564
1754699673069,0.0748,0.0269,9.8852
1754699673089,1.8826,0.1279,9.9426
1754699673109,2.7924,0.0741,9.7015
1754699673129,2.8138,-0.0159,9.6787
1754699673149,1.9050,-0.0715,9.7559
1754699673169,-0.0775,0.1134,9.6670
1754699673189,-1.8096,0.1023,9.8945
1754699673209,-2.8412,0.0233,9.8157
1754699673229,-2.8797,-0.0426,9.9392
1754699673249,-1.7650,-0.0401,9.6701
1754699673269,-0.1383,-0.0592,9.8881
1754699673289,1.6201,-0.1429,9.7555
1754699673309,2.8140,-0.0568,9.7691
1754699673329,2.8135,0.0476,9.8286
1754699673349,1.8499,-0.0134,9.7115
1754699673369,0.0022,0.0687,9.9002
1754699673389,-1.7998,0.0379,9.6849
1754699673409,-2.9430,0.1274,9.9441
1754699673429,-2.9059,-0.0031,9.8159
1754699673449,-1.6980,0.0425,9.7526
1754699673469,0.0222,0.0851,9.6879
1754699673489,1.7464,-0.0767,9.8476
1754699673509,2.7611,-0.0079,9.8162
1754699673529,2.7665,-0.0899,9.8010
1754699673549,1.7216,0.0432,9.8261
1754699673569,-0.0222,0.1224,9.6698
1754699673589,-1.7015,0.1094,9.6602
1754699673609,-2.7475,-0.0095,9.7684
1754699673629,-3.0011,0.1459,9.6920
1754699673649,-1.6174,0.1082,9.9481
1754699673669,-0.0619,-0.0062,9.8840
1754699673689,1.8407,-0.1202,9.7914
1754699673709,2.9000,0.0383,9.6976
1754699673729,2.7356,0.1014,9.7112
1754699673749,1.9001,-0.1323,9.8493
1754699673769,0.1467,0.0440,9.6965
1754699673789,-1.7310,0.1364,9.8510
1754699673809,-2.8051,0.1218,9.8293
1754699673829,-2.8077,0.1135,9.7021
1754699673849,-1.7161,-0.0442,9.8214
1754699673869,0.0077,0.0101,9.8887
1754699673889,1.6375,0.1473,9.8670
1754699673909,2.9941,0.0707,9.8423
1754699673929,2.7975,0.0333,9.8477
1754699673949,1.9086,0.0584,9.8968
1754699673969,-0.0958,0.0914,9.7138
1754699673989,-1.7130,0.1485,9.7949
1754699674009,-2.7419,-0.0005,9.6530
1754699674029,-2.9657,-0.1145,9.7999
1754699674049,-1.7498,0.0724,9.6991
1754699674069,0.0151,-0.0123,9.8709
1754699674089,1.8105,-0.0839,9.7740
1754699674109,2.8277,-0.1479,9.9373
1754699674129,2.7559,-0.0793,9.8205
1754699674149,1.7273,0.0586,9.6891
1754699674169,0.0313,0.0455,9.8408
1754699674189,-1.6769,-0.0514,9.6558
1754699674209,-2.9778,-0.1139,9.8283
1754699674229,-2.8055,0.1006,9.9417
1754699674249,-1.7229,0.0662,9.9074
1754699674269,-0.0483,-0.0273,9.9191
1754699674289,1.7284,-0.0456,9.7044
1754699674309,2.9512,-0.0090,9.7593
1754699674329,2.8883,0.0419,9.8834
1754699674349,1.7825,0.0559,9.9485
1754699674369,-0.0712,0.0793,9.8513
1754699674389,-1.8686,-0.0264,9.8623
1754699674409,-2.8779,0.0756,9.9379
1754699674429,-2.8009,0.1074,9.7573
1754699674449,-1.8078,-0.1383,9.6622
1754699674469,0.0047,-0.1313,9.8056
1754699674489,1.6882,-0.1465,9.6550
1754699674509,2.7137,0.0338,9.8118
1754699674529,2.9581,-0.0267,9.7204
1754699674549,1.6797,-0.1020,9.8146
1754699674569,-0.0855,-0.1436,9.8491
1754699674589,-1.7900,0.1245,9.8703
1754699674609,-2.7601,0.0131,9.7728
1754699674629,-2.9989,0.1086,9.7358
1754699674649,-1.7746,-0.0747,9.9232
1754699674669,0.1374,0.0980,9.9132
1754699674689,1.8960,-0.1115,9.8756
1754699674709,2.7051,0.0029,9.7596
1754699674729,2.9195,0.1190,9.6564
1754699674749,1.7864,-0.1171,9.8665
1754699674769,0.0705,-0.0491,9.9085
1754699674789,-1.8105,0.1492,9.8011
1754699674809,-2.8299,-0.1154,9.6927
1754699674829,-2.8623,-0.0293,9.8027
1754699674849,-1.7547,0.1095,9.9174
1754699674869,0.0286,0.0648,9.7246
1754699674889,1.7771,0.0200,9.8932
1754699674909,2.8952,0.1230,9.7052
1754699674929,2.9431,0.1080,9.8370
1754699674949,1.8636,-0.0941,9.9051
1754699674969,-0.0742,-0.1190,9.8829
1754699674989,-1.7970,0.1379,9.8194
1754699675009,-2.7640,0.1377,9.8397
1754699675029,-2.9281,-0.0720,9.7915
1754699675049,-1.7939,0.0859,9.6858
1754699675069,-0.1069,0.1263,9.9138
1754699675089,1.8403,0.0271,9.6857
1754699675109,2.9759,0.1196,9.9342
1754699675129,2.7294,-0.0279,9.7851
1754699675149,1.7433,-0.1412,9.6951
1754699675169,0.0863,0.0096,9.9110
1754699675189,-1.9094,-0.1149,9.8271
1754699675209,-2.9575,-0.0158,9.6784
1754699675229,-2.7622,0.0912,9.7596
1754699675249,-1.6157,-0.0184,9.7530
1754699675269,0.1251,0.0674,9.8214
1754699675289,1.7033,-0.0799,9.7513
1754699675309,2.9839,0.0483,9.7161
1754699675329,2.9729,-0.0087,9.7984
1754699675349,1.7845,-0.0393,9.9123
1754699675369,0.0955,-0.0864,9.6512
1754699675389,-1.7440,0.1358,9.7070
1754699675409,-2.7326,-0.1208,9.7493
1754699675429,-2.8225,-0.0336,9.7822
1754699675449,-1.7843,-0.0626,9.8669
1754699675469,0.0817,0.0884,9.8905
1754699675489,1.8885,0.1222,9.8606
1754699675509,2.8648,0.0862,9.7450
1754699675529,2.9954,-0.1318,9.8105
1754699675549,1.7981,-0.1014,9.7844
1754699675569,0.0100,-0.0620,9.8545
1754699675589,-1.6931,-0.1329,9.8229
1754699675609,-2.9843,-0.0828,9.6949
1754699675629,-2.7308,-0.0744,9.8375
1754699675649,-1.7704,-0.0826,9.8824
1754699675669,-0.0552,-0.0260,9.7615
1754699675689,1.7174,-0.0716,9.7122
1754699675709,2.7135,-0.0512,9.7152
1754699675729,2.8106,0.0189,9.8850
1754699675749,1.7075,0.1111,9.9174
1754699675769,-0.0153,0.1376,9.6519
1754699675789,-1.6564,-0.0825,9.9411
1754699675809,-2.7881,-0.1464,9.8441
1754699675829,-2.7356,0.0153,9.9290
1754699675849,-1.8923,-0.0052,9.7967
1754699675869,0.0344,0.0659,9.7243
1754699675889,1.7032,-0.1075,9.9045
1754699675909,2.9310,-0.0890,9.8695
1754699675929,2.7116,0.0747,9.6951
1754699675949,1.7851,0.0274,9.8757
1754699675969,-0.1006,-0.0114,9.9213
1754699675989,-1.8051,-0.1411,9.8531
1754699676009,-2.9184,-0.0185,9.7412
1754699676029,-2.8661,-0.0327,9.6865
1754699676049,-1.8736,-0.0668,9.8352
1754699676069,-0.1086,0.0969,9.9058
1754699676089,1.7440,0.1166,9.9036
1754699676109,2.8016,0.0480,9.8260
1754699676129,2.8272,-0.1287,9.6551
1754699676149,1.6927,-0.0362,9.8131
1754699676169,0.1285,0.1461,9.7772
1754699676189,-1.7794,0.0815,9.8550
1754699676209,-2.9746,0.1027,9.7140
1754699676229,-2.8757,0.0006,9.8569
1754699676249,-1.8453,0.1349,9.8295
1754699676269,-0.0456,0.0875,9.7098
1754699676289,1.6213,0.0162,9.7174
1754699676309,2.7708,0.1114,9.9288
1754699676329,2.8707,-0.1340,9.7292
1754699676349,1.7704,0.0450,9.8718
1754699676369,0.0430,-0.0581,9.7321
1754699676389,-1.8694,0.0989,9.7803
1754699676409,-2.7254,0.0657,9.7171
1754699676429,-2.8423,0.0143,9.7788
1754699676449,-1.6572,-0.0571,9.9406
1754699676469,-0.0981,-0.0537,9.8228
